data,godzina,temp,wilgotnosc_wzgledna,PM1,PM2.5,PM10,szerokosc,latitude,dlugosc,longitude,szerokosc_stopnie,dlugosc_stopnie
170924,1524,15.1,99.9,3.25,4.75,6,5706.657,N,1202.9896,E,57.11095,12.04982667
170924,1603,15.13,99.9,1.75,3.5,4,5706.6383,N,1203.0056,E,57.11063833,12.05009333
170924,1642,15.1,99.9,3.25,4.5,4.75,5706.6188,N,1203.0218,E,57.11031333,12.05036333
170924,1721,15.2,99.9,2.25,3.75,4,5706.5976,N,1203.0408,E,57.10996,12.05068
170924,1801,15.18,99.9,2,2,3,5706.5761,N,1203.0573,E,57.10960167,12.050955
170924,1840,15.15,99.9,1.75,2.25,3.25,5706.555,N,1203.0761,E,57.10925,12.05126833
170924,1917,15.15,99.9,0.75,1,1,5706.5333,N,1203.0953,E,57.10888833,12.05158833
170924,1957,15.17,99.9,2.5,1.75,2.75,5706.5123,N,1203.1138,E,57.10853833,12.05189667
170924,2038,15.15,99.9,2.5,3,3,5706.4908,N,1203.1333,E,57.10818,12.05222167
170924,2114,15.13,99.9,1,0.75,3.25,5706.4709,N,1203.1511,E,57.10784833,12.05251833
170924,2155,15.1,99.9,0.5,0.25,2,5706.4477,N,1203.1691,E,57.10746167,12.05281833
170924,2236,15.1,99.9,0.5,0.25,0.5,5706.4238,N,1203.1871,E,57.10706333,12.05311833
170924,2315,15.13,99.9,0.5,0,0.5,5706.3989,N,1203.2072,E,57.10664833,12.05345333
170924,2356,15.1,99.9,0.75,0.5,0.5,5706.3741,N,1203.2261,E,57.106235,12.05376833
170924,2435,15.13,99.9,0.5,0.25,0.25,5706.3487,N,1203.2466,E,57.10581167,12.05411
170924,2517,15.13,99.9,0.25,0.25,0.25,5706.3223,N,1203.266,E,57.10537167,12.05443333
170924,2553,15.1,99.9,1.5,1.25,1.25,5706.2947,N,1203.2876,E,57.10491167,12.05479333
170924,2633,15.13,99.9,0.75,0.5,0.5,5706.2689,N,1203.3109,E,57.10448167,12.05518167
170924,2716,15.15,99.9,1,0,0.25,5706.2394,N,1203.3331,E,57.10399,12.05555167
170924,2754,15.13,99.9,1,0.75,0.75,5706.2096,N,1203.3579,E,57.10349333,12.055965
170924,2831,15.08,99.9,1,0.75,0.75,5706.1725,N,1203.388,E,57.102875,12.05646667
170924,2920,15.1,99.9,1,0.75,0.75,5706.1396,N,1203.4149,E,57.10232667,12.056915
170924,3000,15.1,99.9,1.25,0.5,0.5,5706.1053,N,1203.434,E,57.101755,12.05723333
170924,3041,15.08,99.9,2.25,1.75,2.5,5706.0648,N,1203.4495,E,57.10108,12.05749167
170924,3122,15.1,99.9,2,1.5,2.25,5706.0221,N,1203.4662,E,57.10036833,12.05777
170924,3204,15.1,99.9,0.5,0.25,1,5705.9806,N,1203.4829,E,57.09967667,12.05804833
170924,3244,15.08,99.9,1.25,1,1,5705.9373,N,1203.501,E,57.098955,12.05835
170924,3323,15.1,99.9,1.25,0.75,1,5705.8935,N,1203.519,E,57.098225,12.05865
170924,3401,15.1,99.9,2.25,2.25,2.5,5705.853,N,1203.5345,E,57.09755,12.05890833
170924,3444,15.02,99.9,0.25,0.25,0.75,5705.811,N,1203.5503,E,57.09685,12.05917167
170924,3523,15.02,99.9,2.5,2.25,2.25,5705.7699,N,1203.5672,E,57.096165,12.05945333
170924,3603,15.08,99.9,1,0.25,1,5705.7262,N,1203.5839,E,57.09543667,12.05973167
170924,3642,15,99.9,0.75,0.25,0.25,5705.6833,N,1203.6002,E,57.09472167,12.06000333
170924,3720,15,99.9,0.75,0.75,0.75,5705.6411,N,1203.6177,E,57.09401833,12.060295
170924,3759,15,99.9,0.5,0.25,0.5,5705.5987,N,1203.6353,E,57.09331167,12.06058833
170924,3838,15,99.9,0.5,0,0,5705.5583,N,1203.6518,E,57.09263833,12.06086333
170924,3917,15,99.9,0.75,0.75,0.75,5705.5195,N,1203.6679,E,57.09199167,12.06113167
170924,3956,15,99.9,1.75,1,1,5705.4827,N,1203.6839,E,57.09137833,12.06139833
170924,4035,14.95,99.9,1.25,0.75,0.75,5705.4474,N,1203.6985,E,57.09079,12.06164167
170924,4114,15,99.9,1.25,0.25,1.75,5705.4137,N,1203.712,E,57.09022833,12.06186667
170924,4152,15,99.9,0.25,0,0.25,5705.3827,N,1203.7251,E,57.08971167,12.062085
170924,4231,15,99.9,0.75,0.75,0.75,5705.3511,N,1203.7352,E,57.089185,12.06225333
170924,4310,15.02,99.9,1.25,1,1,5705.319,N,1203.7355,E,57.08865,12.06225833
170924,4348,15,99.9,2,2,2.75,5705.2884,N,1203.7371,E,57.08814,12.062285
170924,4427,15.02,99.9,1,0.75,1,5705.2587,N,1203.7376,E,57.087645,12.06229333
170924,4506,15.02,99.9,1.5,1.25,1.25,5705.2314,N,1203.7408,E,57.08719,12.06234667
170924,4545,15.05,99.9,2,1.25,1.25,5705.2041,N,1203.7395,E,57.086735,12.062325
170924,4624,15.02,99.9,2.25,2.25,2.25,5705.1777,N,1203.7406,E,57.086295,12.06234333
170924,4703,15,99.9,1.5,2,2.5,5705.1519,N,1203.7401,E,57.085865,12.062335
170924,4742,15,99.9,0.5,0.5,1,5705.1268,N,1203.7419,E,57.08544667,12.062365
170924,4821,15.05,99.9,2,3,4,5705.1023,N,1203.743,E,57.08503833,12.06238333
170924,4901,15.02,99.9,2,2.25,2.75,5705.0783,N,1203.7439,E,57.08463833,12.06239833
170924,4940,15.05,99.9,2,2,2.25,5705.0559,N,1203.7447,E,57.084265,12.06241167
170924,5019,15.1,99.9,1.5,2,2,5705.0337,N,1203.7443,E,57.083895,12.062405
170924,5058,15.13,99.9,2.25,2.5,2.75,5705.0116,N,1203.7457,E,57.08352667,12.06242833
170924,5138,15.18,99.9,2.5,2.75,3.25,5704.9894,N,1203.7449,E,57.08315667,12.062415
170924,5217,15.1,99.9,2,3.5,4,5704.9691,N,1203.7447,E,57.08281833,12.06241167
170924,5256,15.17,99.9,1.5,2,2.25,5704.9501,N,1203.7454,E,57.08250167,12.06242333
170924,5335,15.2,99.9,2.5,4,5,5704.9323,N,1203.745,E,57.082205,12.06241667
170924,5414,15.18,99.9,1.25,1.5,1.5,5704.9147,N,1203.7438,E,57.08191167,12.06239667
170924,5453,15.17,99.9,1,1.25,1.5,5704.8975,N,1203.7443,E,57.081625,12.062405
170924,5532,15.18,99.9,3,3.5,4.25,5704.8802,N,1203.7432,E,57.08133667,12.06238667
170924,5611,15.2,99.9,1.75,2.5,3.5,5704.8638,N,1203.743,E,57.08106333,12.06238333
170924,5650,15.18,99.9,3.75,4,4.75,5704.8477,N,1203.7427,E,57.080795,12.06237833
170924,5730,15.23,99.9,2.75,3.75,4.5,5704.8323,N,1203.7417,E,57.08053833,12.06236167
170924,5809,15.27,99.9,2.5,3.25,3.5,5704.8185,N,1203.7395,E,57.08030833,12.062325
170924,5848,15.25,99.9,2.25,3.5,4,5704.8024,N,1203.7372,E,57.08004,12.06228667
170924,5927,15.25,99.9,2.25,3,3,5704.7873,N,1203.7345,E,57.07978833,12.06224167
170924,10006,15.2,99.9,2,3.25,3.5,5704.7716,N,1203.7286,E,57.07952667,12.06214333
170924,10045,15.18,99.9,2,2.75,2.75,5704.7545,N,1203.7264,E,57.07924167,12.06210667
170924,10124,15.2,99.9,1.75,2.75,3.5,5704.7364,N,1203.7265,E,57.07894,12.06210833
170924,10203,15.25,99.9,2.5,2.75,3,5704.7186,N,1203.7316,E,57.07864333,12.06219333
170924,10242,15.2,99.9,1.25,1,1,5704.6988,N,1203.7423,E,57.07831333,12.06237167
170924,10321,15.23,99.9,1.25,0.75,1.25,5704.6783,N,1203.756,E,57.07797167,12.0626
170924,10400,15.23,99.9,1.5,1,1.5,5704.659,N,1203.7762,E,57.07765,12.06293667
170924,10439,15.2,99.9,1.75,1.5,1.75,5704.6375,N,1203.7983,E,57.07729167,12.063305
170924,10518,15.18,99.9,0.5,0,0.25,5704.6128,N,1203.8232,E,57.07688,12.06372
170924,10557,15.15,99.9,1,0.75,0.75,5704.5873,N,1203.85,E,57.076455,12.06416667
170924,10636,15.17,99.9,0.25,0,0,5704.5604,N,1203.8782,E,57.07600667,12.06463667
170924,10715,15.18,99.9,1.5,0.75,0.75,5704.5321,N,1203.9088,E,57.075535,12.06514667
170924,10754,15.18,99.9,0,0,0,5704.5042,N,1203.9394,E,57.07507,12.06565667
170924,10833,15.2,99.9,0,0,0.25,5704.4753,N,1203.9704,E,57.07458833,12.06617333
170924,10912,15.2,99.9,0.75,0,0,5704.446,N,1204.0026,E,57.0741,12.06671
170924,10951,15.18,99.9,0.5,0.5,0.5,5704.4169,N,1204.0347,E,57.073615,12.067245
170924,11030,15.18,99.9,0.25,0,0.25,5704.3879,N,1204.068,E,57.07313167,12.0678
170924,11109,15.2,99.9,0.75,0.25,0.5,5704.3571,N,1204.1007,E,57.07261833,12.068345
170924,11148,15.18,99.9,1,0.25,0.25,5704.3277,N,1204.1342,E,57.07212833,12.06890333
170924,11227,15.17,99.9,0.75,0.25,0.5,5704.2946,N,1204.1674,E,57.07157667,12.06945667
170924,11306,15.13,99.9,1.25,0,0,5704.2659,N,1204.1995,E,57.07109833,12.06999167
170924,11345,15.18,99.9,0.25,0,0,5704.2342,N,1204.2332,E,57.07057,12.07055333
170924,11423,15.15,99.9,1,0.25,1.5,5704.2025,N,1204.2672,E,57.07004167,12.07112
170924,11503,15.15,99.9,0,0,0.25,5704.1724,N,1204.298,E,57.06954,12.07163333
170924,11543,15.1,99.9,0.5,0,0,5704.1393,N,1204.3273,E,57.06898833,12.07212167
170924,11622,15.13,99.9,1.75,0.75,1,5704.1067,N,1204.3604,E,57.068445,12.07267333
170924,11702,15.13,99.9,0.25,0,0.25,5704.076,N,1204.3907,E,57.06793333,12.07317833
170924,11742,15.2,99.9,0.75,0.25,0.5,5704.0444,N,1204.4242,E,57.06740667,12.07373667
170924,11821,15.2,99.9,0,0,0,5704.0166,N,1204.4564,E,57.06694333,12.07427333
170924,11857,15.2,99.9,0,0,0.25,5703.9862,N,1204.4874,E,57.06643667,12.07479
170924,11939,15.15,99.9,0.25,0,1.25,5703.9564,N,1204.519,E,57.06594,12.07531667
170924,12020,15.15,99.9,1.5,0.25,0.5,5703.9273,N,1204.5478,E,57.065455,12.07579667
170924,12058,15.18,99.9,0.25,0,0.25,5703.8993,N,1204.5733,E,57.06498833,12.07622167
170924,12137,15.15,99.9,0.5,0,0,5703.8712,N,1204.6002,E,57.06452,12.07667
170924,12215,15.15,99.9,1,0,0.25,5703.8431,N,1204.6305,E,57.06405167,12.077175
170924,12254,15.15,99.9,0.75,0.5,2,5703.8179,N,1204.6589,E,57.06363167,12.07764833
170924,12334,15.15,99.9,1.25,0.75,1.5,5703.7908,N,1204.6884,E,57.06318,12.07814
170924,12412,15.18,99.9,0.25,0,0.25,5703.7644,N,1204.7129,E,57.06274,12.07854833
170924,12451,15.2,99.9,0.75,0.25,0.25,5703.7407,N,1204.7371,E,57.062345,12.07895167
170924,12531,15.2,99.9,1.25,0.5,0.5,5703.7171,N,1204.7643,E,57.06195167,12.079405
170924,12609,15.13,99.9,1,1,1,5703.692,N,1204.7883,E,57.06153333,12.079805
170924,12648,15.17,99.9,0.75,0,0.25,5703.6656,N,1204.812,E,57.06109333,12.0802
170924,12727,15.18,99.9,0.5,0,0.5,5703.6412,N,1204.8356,E,57.06068667,12.08059333
170924,12806,15.15,99.9,0.25,0,0,5703.6179,N,1204.8598,E,57.06029833,12.08099667
170924,12845,15.1,99.9,0.5,0,0.5,5703.5915,N,1204.886,E,57.05985833,12.08143333
170924,12924,15.13,99.9,1.5,1,1.5,5703.5662,N,1204.9105,E,57.05943667,12.08184167
170924,13002,15.13,99.9,0,0.25,0.25,5703.5395,N,1204.9351,E,57.05899167,12.08225167
170924,13040,15.1,99.9,0.25,0,0.25,5703.5143,N,1204.9631,E,57.05857167,12.08271833
170924,13119,15.15,99.9,0.5,0.25,0.25,5703.4875,N,1204.9893,E,57.058125,12.083155
170924,13157,15.15,99.9,1.5,1.25,1.5,5703.4593,N,1205.0155,E,57.057655,12.08359167
170924,13237,15.18,99.9,1.5,1.25,1.25,5703.4311,N,1205.0452,E,57.057185,12.08408667
170924,13315,15.15,99.9,1,0.75,1.25,5703.4038,N,1205.0724,E,57.05673,12.08454
170924,13354,15.17,99.9,0.5,0.5,3,5703.3758,N,1205.0987,E,57.05626333,12.08497833
170924,13433,15.13,99.9,0.25,0,0,5703.346,N,1205.1273,E,57.05576667,12.085455
170924,13511,15.13,99.9,1.25,0.75,1.25,5703.3186,N,1205.1569,E,57.05531,12.08594833
170924,13550,15.15,99.9,2,1.25,1.25,5703.2913,N,1205.1838,E,57.054855,12.08639667
170924,13629,15.2,99.9,1,0.5,0.75,5703.2639,N,1205.2122,E,57.05439833,12.08687
170924,13707,15.15,99.9,1.5,1,1,5703.2355,N,1205.2395,E,57.053925,12.087325
170924,13747,15.18,99.9,0.75,0.25,0.25,5703.2074,N,1205.2657,E,57.05345667,12.08776167
170924,13826,15.13,99.9,1,1,1.25,5703.179,N,1205.2916,E,57.05298333,12.08819333
170924,13903,15.15,99.9,1.75,0.5,0.5,5703.1533,N,1205.3189,E,57.052555,12.08864833
170924,13943,15.15,99.9,1,0.25,0.5,5703.1248,N,1205.3485,E,57.05208,12.08914167
170924,14021,15.13,99.9,1.75,1.25,1.75,5703.0982,N,1205.3727,E,57.05163667,12.089545
170924,14058,15.17,99.9,1,1,1.5,5703.0706,N,1205.3981,E,57.05117667,12.08996833
170924,14138,15.1,99.9,2,1.25,2.25,5703.0438,N,1205.4251,E,57.05073,12.09041833
170924,14218,15.13,99.9,0.75,0,0.25,5703.0162,N,1205.4525,E,57.05027,12.090875
170924,14218,15.13,99.9,1,1.25,1.25,5702.9584,N,1205.5046,E,57.04930667,12.09174333
170924,14417,15.13,99.9,1,0.25,0.5,5702.9311,N,1205.5309,E,57.04885167,12.09218167
170924,14458,15.15,99.9,0.25,0.75,0.75,5702.9039,N,1205.5575,E,57.04839833,12.092625
170924,14537,15.1,99.9,0.5,0.5,0.5,5702.8776,N,1205.5843,E,57.04796,12.09307167
170924,14616,15.18,99.9,0.25,0,0.5,5702.8513,N,1205.6086,E,57.04752167,12.09347667
170924,14655,15.1,99.9,0.5,0.25,0.25,5702.8248,N,1205.6348,E,57.04708,12.09391333
170924,14734,15.18,99.9,0.75,0.25,0.25,5702.7964,N,1205.6607,E,57.04660667,12.094345
170924,14813,15.1,99.9,0.5,0,1.25,5702.7692,N,1205.6841,E,57.04615333,12.094735
170924,14852,15.15,99.9,0.5,0.25,1.25,5702.742,N,1205.7114,E,57.0457,12.09519
170924,14930,15.13,99.9,1,0.5,0.75,5702.7148,N,1205.7382,E,57.04524667,12.09563667
170924,15009,15.13,99.9,1.25,0.75,0.75,5702.6862,N,1205.7636,E,57.04477,12.09606
170924,15048,15.1,99.9,2,1,1.75,5702.6574,N,1205.7896,E,57.04429,12.09649333
170924,15127,15.08,99.9,2.25,2.25,2.25,5702.6286,N,1205.8175,E,57.04381,12.09695833
170924,15206,15.1,99.9,0.5,0,0.75,5702.6004,N,1205.8449,E,57.04334,12.097415
170924,15246,15.05,99.9,0.75,0,0,5702.5702,N,1205.8734,E,57.04283667,12.09789
170924,15325,15.1,99.9,1.75,1,1.25,5702.5412,N,1205.9027,E,57.04235333,12.09837833
170924,15404,15.1,99.9,0.75,0.25,0.75,5702.5143,N,1205.9295,E,57.041905,12.098825
170924,15443,15.1,99.9,0.75,0,0,5702.4872,N,1205.9584,E,57.04145333,12.09930667
170924,15522,15.13,99.9,1.75,1,1.25,5702.4609,N,1205.9837,E,57.041015,12.09972833
170924,15601,15.1,99.9,0.75,1,1.5,5702.4343,N,1206.0099,E,57.04057167,12.100165
170924,15640,15.13,99.9,1,0.75,1.25,5702.409,N,1206.0353,E,57.04015,12.10058833
170924,15720,15.18,99.9,0.75,0.75,1,5702.3833,N,1206.0603,E,57.03972167,12.101005
170924,15759,15.18,99.9,1,0.25,0.5,5702.3586,N,1206.083,E,57.03931,12.10138333
170924,15838,15.08,99.9,1.25,1.75,2,5702.3338,N,1206.1033,E,57.03889667,12.10172167
170924,15917,15.15,99.9,1,0,0,5702.3094,N,1206.1245,E,57.03849,12.102075
170924,15956,15.13,99.9,1.75,2.25,2.25,5702.2867,N,1206.1457,E,57.03811167,12.10242833
170924,20036,15.1,99.9,1.25,2.25,2.25,5702.2638,N,1206.1669,E,57.03773,12.10278167
170924,20115,15.13,99.9,0.25,0,0,5702.2426,N,1206.187,E,57.03737667,12.10311667
170924,20154,15.13,99.9,1.5,1,1,5702.2214,N,1206.2064,E,57.03702333,12.10344
170924,20233,15.13,99.9,2.25,2,2.5,5702.2004,N,1206.2274,E,57.03667333,12.10379
170924,20312,15.15,99.9,2.25,2,2.25,5702.1801,N,1206.2482,E,57.036335,12.10413667
170924,20351,15.1,99.9,1.25,1.25,1.25,5702.1608,N,1206.2674,E,57.03601333,12.10445667
170924,20430,15.18,99.9,1.75,1.5,1.5,5702.1419,N,1206.2872,E,57.03569833,12.10478667
170924,20508,15.18,99.9,2,2,2.25,5702.1244,N,1206.3048,E,57.03540667,12.10508
170924,20547,15.15,99.9,2.25,2,2,5702.1055,N,1206.3222,E,57.03509167,12.10537
170924,20625,15.15,99.9,0.75,1,1.25,5702.0889,N,1206.3392,E,57.034815,12.10565333
170924,20704,15.17,99.9,2,2.25,2.75,5702.0731,N,1206.3572,E,57.03455167,12.10595333
170924,20743,15.18,99.9,2.5,2.5,3.5,5702.0569,N,1206.3711,E,57.03428167,12.106185
170924,20822,15.18,99.9,1.75,1.75,2.25,5702.0418,N,1206.3849,E,57.03403,12.106415
170924,20900,15.2,99.9,1.5,0.75,1.5,5702.0269,N,1206.3992,E,57.03378167,12.10665333
170924,20939,15.13,99.9,2.5,3,3,5702.0116,N,1206.4126,E,57.03352667,12.10687667
170924,21018,15.18,99.9,1.75,2.25,2.5,5701.9966,N,1206.4237,E,57.03327667,12.10706167
170924,21057,15.13,99.9,2.5,2.75,3,5701.9821,N,1206.4369,E,57.033035,12.10728167
170924,21137,15.18,99.9,1.5,1.25,2.5,5701.969,N,1206.4486,E,57.03281667,12.10747667
170924,21216,15.13,99.9,2,2.75,3.25,5701.9551,N,1206.4603,E,57.032585,12.10767167
170924,21255,15.13,99.9,2.25,3.75,4.5,5701.9422,N,1206.4722,E,57.03237,12.10787
170924,21334,15.1,99.9,3,4.25,4.25,5701.9291,N,1206.4836,E,57.03215167,12.10806
170924,21411,15.15,99.9,2.25,3.75,5.25,5701.9167,N,1206.4948,E,57.031945,12.10824667
170924,21411,15.15,99.9,2,2.5,3.25,5701.8909,N,1206.5173,E,57.031515,12.10862167
170924,21610,15.2,99.9,1.75,2,2,5701.8791,N,1206.5259,E,57.03131833,12.108765
170924,21648,15.18,99.9,1.75,2.25,3,5701.867,N,1206.5343,E,57.03111667,12.108905
170924,21727,15.13,99.9,2.25,3.5,4,5701.8554,N,1206.5443,E,57.03092333,12.10907167
170924,21806,15.18,99.9,3,3.75,4,5701.8439,N,1206.5549,E,57.03073167,12.10924833
170924,21845,15.13,99.9,2.5,2.75,3,5701.8331,N,1206.5645,E,57.03055167,12.10940833
170924,21924,15.15,99.9,1.75,2.75,3.5,5701.8229,N,1206.5741,E,57.03038167,12.10956833
170924,22003,15.18,99.9,1.25,2,3.75,5701.8129,N,1206.5834,E,57.030215,12.10972333
170924,22042,15.18,99.9,3.5,5.25,6,5701.8038,N,1206.5915,E,57.03006333,12.10985833
170924,22121,15.2,99.9,4.25,6.25,6.75,5701.7945,N,1206.6002,E,57.02990833,12.11000333
170924,22201,15.2,99.9,3.75,5.75,7,5701.7867,N,1206.6096,E,57.02977833,12.11016
170924,22241,15.18,99.9,4.25,5.75,9.75,5701.7789,N,1206.6187,E,57.02964833,12.11031167
170924,22319,15.15,99.9,3.5,4.5,5,5701.7758,N,1206.6224,E,57.02959667,12.11037333
170924,22358,15.18,99.9,2.5,2.75,3.5,5701.7758,N,1206.6224,E,57.02959667,12.11037333
170924,22436,15.2,99.9,4,6,6.25,5701.7758,N,1206.6224,E,57.02959667,12.11037333
170924,22515,15.23,99.9,3,5,5.25,5701.7532,N,1206.6428,E,57.02922,12.11071333
170924,22554,15.2,99.9,3.75,6.5,7.5,5701.7455,N,1206.6473,E,57.02909167,12.11078833
170924,22633,15.2,99.9,3.25,5.5,5.5,5701.7369,N,1206.6492,E,57.02894833,12.11082
170924,22712,15.2,99.9,4.75,7,8,5701.7279,N,1206.6479,E,57.02879833,12.11079833
170924,22751,15.2,99.9,3.5,5,6.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,22829,15.25,99.9,3.5,5.75,7.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,22908,15.3,99.9,4,6.5,7.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,22947,15.3,99.9,3,4.75,5.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,23026,15.35,99.9,4,7,7.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,23106,15.43,99.9,4,6.75,7.25,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,23144,15.48,99.9,4,6.25,7.5,5701.7249,N,1206.6469,E,57.02874833,12.11078167
170924,23223,15.5,99.9,4.25,7.25,8,5701.6829,N,1206.5871,E,57.02804833,12.109785
170924,23302,15.52,99.9,4,5.75,5.75,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23341,15.58,99.9,4,6.25,6.75,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23420,15.58,99.9,3.25,6,8.25,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23459,15.63,99.9,3,6.5,8.5,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23539,15.65,99.9,4.5,7.25,9,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23617,15.6,99.9,3.75,6.75,7.75,5701.6809,N,1206.5795,E,57.028015,12.10965833
170924,23656,15.6,99.9,5,8.5,10,5701.6737,N,1206.4881,E,57.027895,12.108135
170924,23736,15.6,99.9,3.5,5.25,5.5,5701.6743,N,1206.4732,E,57.027905,12.10788667
170924,23814,15.55,99.9,3.5,6.25,6.75,5701.6753,N,1206.4585,E,57.02792167,12.10764167
170924,23854,15.55,99.9,3.75,6,6.5,5701.6772,N,1206.4504,E,57.02795333,12.10750667
170924,23933,15.68,99.9,5.75,7.75,8.25,5701.6814,N,1206.4351,E,57.02802333,12.10725167
170924,24012,15.7,99.9,4,7.5,8.5,5701.6834,N,1206.4268,E,57.02805667,12.10711333
170924,24052,15.7,99.9,3.75,5.25,5.5,5701.6893,N,1206.4062,E,57.028155,12.10677
170924,24131,15.68,99.9,3.75,6.25,7.75,5701.6946,N,1206.3949,E,57.02824333,12.10658167
170924,24210,15.72,99.9,5,7.75,9.25,5701.7001,N,1206.3849,E,57.028335,12.106415
170924,24249,15.77,99.9,3.25,4.5,6.5,5701.7046,N,1206.3761,E,57.02841,12.10626833
170924,24328,15.78,99.9,4.5,7,7,5701.7058,N,1206.3746,E,57.02843,12.10624333
170924,24407,15.77,99.9,5.25,7.75,9.25,5701.7174,N,1206.3575,E,57.02862333,12.10595833
170924,24446,15.78,99.9,4,7,8,5701.7229,N,1206.3526,E,57.028715,12.10587667
170924,24525,15.77,99.9,3.75,6.25,6.25,5701.7229,N,1206.3526,E,57.028715,12.10587667
170924,24605,15.77,99.9,3.75,5.25,6,5701.7379,N,1206.3378,E,57.028965,12.10563
170924,24644,15.77,99.9,3.75,6.25,6.5,5701.7449,N,1206.3322,E,57.02908167,12.10553667
170924,24723,15.8,99.9,4,6.5,7,5701.7479,N,1206.329,E,57.02913167,12.10548333
170924,24802,15.85,99.9,3.5,4.75,4.75,5701.759,N,1206.3194,E,57.02931667,12.10532333
170924,24842,15.82,99.9,3.5,6.25,6.75,5701.7637,N,1206.3146,E,57.029395,12.10524333
170924,24921,15.9,99.9,3.25,5.5,6.75,5701.768,N,1206.3108,E,57.02946667,12.10518
170924,25000,15.88,99.9,3.25,5.5,5.75,5701.7777,N,1206.3036,E,57.02962833,12.10506
170924,25039,15.9,99.9,3.75,7.5,9.25,5701.7856,N,1206.2976,E,57.02976,12.10496
170924,25118,15.9,99.9,4.25,6,9.5,5701.7909,N,1206.2919,E,57.02984833,12.104865
170924,25156,15.9,99.9,4.5,6.5,7.5,5701.8004,N,1206.2835,E,57.03000667,12.104725
170924,25235,15.9,99.9,4,7,8.5,5701.8046,N,1206.2794,E,57.03007667,12.10465667
170924,25315,15.9,99.9,3.25,5.25,7.5,5701.8126,N,1206.2724,E,57.03021,12.10454
170924,25354,15.9,99.9,3.5,6.5,6.5,5701.8126,N,1206.2724,E,57.03021,12.10454
170924,25433,15.9,99.9,4.5,6.5,7.25,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25512,15.95,99.9,5.5,8.75,9.25,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25551,15.98,99.9,3.75,6,7,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25630,16,99.9,4.5,7.5,10.25,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25709,16,99.9,5.5,10.25,11.5,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25748,15.95,99.9,3.75,7,8.25,5701.8261,N,1206.2618,E,57.030435,12.10436333
170924,25827,15.93,99.9,3.5,6.25,8,5701.8631,N,1206.2313,E,57.03105167,12.103855
170924,25907,15.95,99.9,4.75,8,8.75,5701.8631,N,1206.2313,E,57.03105167,12.103855
170924,25945,15.98,99.9,4.25,8,9.5,5701.8631,N,1206.2313,E,57.03105167,12.103855
170924,30024,15.98,99.9,4.5,8,10.25,5701.8869,N,1206.2082,E,57.03144833,12.10347
170924,30104,15.93,99.9,5,8.5,10,5701.8917,N,1206.2041,E,57.03152833,12.10340167
170924,30142,16,99.9,4.5,7.5,8.5,5701.9021,N,1206.1929,E,57.03170167,12.103215
170924,30221,16,99.9,5.25,7.75,8.75,5701.9082,N,1206.187,E,57.03180333,12.10311667
170924,30300,16,99.9,4,6.5,7.25,5701.9166,N,1206.1772,E,57.03194333,12.10295333
170924,30339,15.93,99.9,4.25,7.25,8,5701.9232,N,1206.1663,E,57.03205333,12.10277167
170924,30418,15.88,99.9,4.75,7.25,11.5,5701.9299,N,1206.1554,E,57.032165,12.10259
170924,30458,15.9,99.9,4.5,7,7.5,5701.936,N,1206.1448,E,57.03226667,12.10241333
170924,30537,15.9,99.9,5.25,8.5,9.75,5701.9428,N,1206.1315,E,57.03238,12.10219167
170924,30616,15.88,99.9,3.75,7.25,7.75,5701.9494,N,1206.1188,E,57.03249,12.10198
170924,30655,15.88,99.9,5,7.25,8.25,5701.9577,N,1206.1045,E,57.03262833,12.10174167
170924,30734,15.85,99.9,3.25,5.75,7,5701.9643,N,1206.0882,E,57.03273833,12.10147
170924,30812,15.9,99.9,5.25,7.5,8.75,5701.9721,N,1206.0749,E,57.03286833,12.10124833
170924,30851,15.85,99.9,4.5,7.5,8.5,5701.979,N,1206.0599,E,57.03298333,12.10099833
170924,30930,15.8,99.9,3.25,5,5.5,5701.987,N,1206.045,E,57.03311667,12.10075
170924,31009,15.85,99.9,3.25,5.5,7.25,5701.9945,N,1206.0278,E,57.03324167,12.10046333
170924,31048,15.9,99.9,5,8,8.75,5702.0027,N,1206.0118,E,57.03337833,12.10019667
170924,31127,15.85,99.9,5,7.75,8.25,5702.0096,N,1205.9963,E,57.03349333,12.09993833
170924,31206,15.85,99.9,4.5,7,8.25,5702.0173,N,1205.9792,E,57.03362167,12.09965333
170924,31244,15.8,99.9,5.25,7.5,8.5,5702.0251,N,1205.9605,E,57.03375167,12.09934167
